12,0
0,0
13,0
13,0
10,0
11,0
14,0
12,0
13,0
13,0
12,0
13,0
12,0
10,13
22,0
12,0
12,0
0,0
13,0
12,0
12,0
14,26
14,0
12,0
13,0
12,0
16,0
0,0
14,0
27,0
10,0
18,0
16,0
